0.5,0.25,0.125,0.0625,0.03125,0.015625,0.0078125,0.00390625,0.00195312,0.000976562,
0.0667256,0.0039496,0.000191656,1.13695e-05,7.07638e-07,4.3916e-08,2.74836e-09,1.71563e-10,1.07279e-11,6.7063e-13,
